epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,10703.8,0.82754,0.39055,0.94082,0.89623,0.89169,0.92153,0.54464,1.42613,0.6216,1.26305,0.000318825,0.000318825,0.000318825
183,10762.2,0.82639,0.3911,0.94249,0.8964,0.89241,0.92206,0.54481,1.42596,0.62204,1.26301,0.000296546,0.000296546,0.000296546
184,10820.8,0.81609,0.38732,0.94015,0.89622,0.89243,0.92178,0.54413,1.42551,0.62186,1.26293,0.000275441,0.000275441,0.000275441
185,10879.6,0.82549,0.39247,0.94081,0.89642,0.89305,0.92234,0.54486,1.42497,0.62218,1.26299,0.000255513,0.000255513,0.000255513
186,10938.1,0.81748,0.38665,0.94063,0.89811,0.89452,0.92256,0.54496,1.42469,0.62316,1.26313,0.000236769,0.000236769,0.000236769
187,10996.6,0.81705,0.38729,0.9378,0.898,0.89398,0.92251,0.54443,1.42491,0.62363,1.26313,0.000219212,0.000219212,0.000219212
188,11055.2,0.82144,0.38962,0.93949,0.89815,0.89383,0.9223,0.54466,1.42428,0.62305,1.26335,0.000202847,0.000202847,0.000202847
189,11113.5,0.81436,0.38618,0.93725,0.89832,0.89304,0.92217,0.54464,1.42419,0.62317,1.26351,0.000187678,0.000187678,0.000187678
190,11171.8,0.80949,0.38361,0.93773,0.89945,0.89078,0.92211,0.5447,1.4238,0.62311,1.26343,0.000173709,0.000173709,0.000173709
191,11231.2,0.77996,0.35231,0.93481,0.89948,0.89084,0.92236,0.54472,1.42382,0.62307,1.26332,0.000160943,0.000160943,0.000160943
192,11289.6,0.7726,0.34932,0.93092,0.89965,0.89079,0.92229,0.54542,1.42339,0.62366,1.26358,0.000149383,0.000149383,0.000149383
193,11348.4,0.77418,0.34694,0.93324,0.90012,0.88906,0.92234,0.54547,1.42317,0.62403,1.26361,0.000139032,0.000139032,0.000139032
194,11406.9,0.7666,0.34646,0.93354,0.90081,0.88876,0.92222,0.54526,1.42274,0.6242,1.26354,0.000129893,0.000129893,0.000129893
195,11465.2,0.76663,0.34422,0.93094,0.90109,0.88846,0.92213,0.54534,1.42266,0.62456,1.2637,0.000121968,0.000121968,0.000121968
196,11523.6,0.76648,0.3455,0.93011,0.90193,0.88648,0.92224,0.54515,1.42276,0.62499,1.264,0.000115259,0.000115259,0.000115259
197,11581.7,0.7681,0.34413,0.93129,0.90172,0.88704,0.92205,0.54482,1.42157,0.62499,1.26323,0.000109768,0.000109768,0.000109768
198,11640.1,0.76123,0.34317,0.92784,0.90129,0.88643,0.92199,0.54459,1.42191,0.62484,1.26348,0.000105495,0.000105495,0.000105495
199,11698.4,0.76028,0.3404,0.92805,0.90059,0.88695,0.92195,0.54519,1.42213,0.62581,1.26381,0.000102443,0.000102443,0.000102443
200,11756.9,0.76369,0.34337,0.92613,0.90345,0.8857,0.92191,0.54514,1.4217,0.62629,1.26369,0.000100611,0.000100611,0.000100611
